sample_id,timestamp,device_id,class_label,category,flex_1,flex_2,flex_3,flex_4,flex_5,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,battery_level,signal_strength
10,2025-07-26T21:03:27.191910,DEMO_UNIFIED_001,ㄱ,consonant,868.2656574831756,309.199702286195,301.61842082344964,282.79903333098537,306.01257707216377,1.7328581863114096,-0.8089203589952947,-0.0031048435339681,0.1784002606074921,-9.881410666078327,0.0885338325495312,93.23362773166448,-35
11,2025-07-26T21:03:27.191923,DEMO_UNIFIED_001,ㄱ,consonant,869.827097371533,285.4517396356312,316.69036467216074,291.5916884382883,284.22741015425015,1.702886553673523,-0.8285249763892828,0.1107219795185734,0.1786754565406104,-9.86445934197635,0.0635612838240555,94.21640285231412,-31
12,2025-07-26T21:03:27.191935,DEMO_UNIFIED_001,ㄱ,consonant,844.8570416859258,281.7575971463019,309.8877710334024,306.1724652966263,292.6512037442585,1.5517665153421514,-0.7089764507199098,0.4618105138874752,0.288127225217052,-9.74061255245331,0.1725251225110425,86.31413272204928,-41
13,2025-07-26T21:03:27.191948,DEMO_UNIFIED_001,ㄱ,consonant,868.3446852029449,302.99274588810994,309.2758325977975,311.3241805739493,311.4198930531459,1.9183165719050137,-1.2238708610921143,0.0644764492669632,0.2580171351142692,-9.87811399180405,0.1321776148870455,93.28360795947654,-31
14,2025-07-26T21:03:27.191960,DEMO_UNIFIED_001,ㄱ,consonant,831.256555924741,285.0313627720647,300.29073378149235,304.5266323816021,313.67267960461663,2.3754954871077123,-0.8351665355864114,-0.1337121627645874,0.2317863633383149,-9.808348600877451,0.0266869125763734,96.4173668592354,-50
15,2025-07-26T21:03:27.191971,DEMO_UNIFIED_001,ㄱ,consonant,860.4777547961783,307.0616555417163,313.944383403799,295.18545282066833,282.5808276190172,1.654528547391006,-1.0459489441517436,0.4376135365279923,0.184663919556855,-9.839734813261904,0.1029825681598314,90.8334849313297,-48
16,2025-07-26T21:03:27.191982,DEMO_UNIFIED_001,ㄱ,consonant,868.488662768442,307.73900785970386,283.2505962392924,294.1744782404637,280.86405802034665,2.0971990624585684,-0.5566072448399788,-0.4469601787751112,0.2267801673164706,-9.741185600027723,0.0948915036827849,95.00613931618967,-31
17,2025-07-26T21:03:27.191992,DEMO_UNIFIED_001,ㄱ,consonant,831.4783752202037,305.1068064743196,317.1092248233622,315.10801983065016,300.0730079553135,2.283016738120625,-1.1234916492691094,0.0361473611958221,0.2924454159371514,-9.865981105640676,0.041552840372603,90.92280717539327,-33
18,2025-07-26T21:03:27.192003,DEMO_UNIFIED_001,ㄱ,consonant,866.7199710222311,307.8403697163402,294.3450691788937,315.4529952731321,292.63017376510066,2.2473325999935603,-0.7986437003265154,0.1900249333043667,0.176463417325969,-9.832131594256202,0.0835520590897022,90.20847574514072,-32
19,2025-07-26T21:03:27.192014,DEMO_UNIFIED_001,ㄱ,consonant,850.4368745318701,309.73513928589784,294.59555061181857,305.4098311581712,316.87513305653647,1.946495449791391,-1.1492448586073634,0.1935366781303467,0.139665148817219,-9.711030953151544,0.1141425799600186,99.53339280080016,-42
20,2025-07-26T21:03:27.297501,DEMO_UNIFIED_001,ㄱ,consonant,842.0348850914817,283.4243179233667,316.5186685067864,293.71419359138815,295.9298011057733,2.4243703135730748,-1.3016289635194789,0.0053890725162323,0.1550913400358754,-9.778321878763702,0.028604184378086,92.5232631988458,-48
21,2025-07-26T21:03:27.297622,DEMO_UNIFIED_001,ㄱ,consonant,866.7918570973436,310.451062475939,309.5349656622812,293.9082886064409,294.4249920243764,1.8089044590042576,-1.3938899522515928,0.4555009146230364,0.1356442496430178,-9.86462361992315,0.0978278925432625,97.42407783246384,-43
22,2025-07-26T21:03:27.297642,DEMO_UNIFIED_001,ㄱ,consonant,855.8399333685575,316.3157359787459,296.18434243422456,288.594389148328,282.3713061408418,2.308802364597587,-1.4153497604362868,-0.4885274551176811,0.2127852376569903,-9.768852267694784,0.068479846801183,89.66616935774734,-47
23,2025-07-26T21:03:27.297657,DEMO_UNIFIED_001,ㄱ,consonant,841.6137622030907,319.79151709129656,298.60286703080965,297.2507954805998,302.8258003310805,2.4773714851087503,-0.5497360353725752,-0.2937120880295496,0.1573380815980642,-9.842051890568454,0.0570048856575978,92.1307358199116,-42
24,2025-07-26T21:03:27.297671,DEMO_UNIFIED_001,ㄱ,consonant,853.7733141124999,291.0402303153535,317.69871929136394,291.5288187691358,307.2587520979123,2.3997045535490935,-0.7745814211325034,0.1862703205272329,0.2600704905351789,-9.879899439425406,0.1294592477447337,99.16008041547408,-40
25,2025-07-26T21:03:27.297685,DEMO_UNIFIED_001,ㄱ,consonant,853.2691095572007,319.80165106773904,313.75496863745815,296.0110407483624,309.1700672733194,1.9349365755891863,-0.81355715459579,0.0696708598704509,0.2264475892876706,-9.86583608917293,0.1488420477196443,97.96714744091386,-44
26,2025-07-26T21:03:27.297698,DEMO_UNIFIED_001,ㄱ,consonant,866.2218698195878,305.3532894161851,282.0784009971087,286.93541700308924,290.68304296096267,1.798762575910832,-0.5710434239423021,-0.0625326172541379,0.2502000190847864,-9.864330681193506,0.0681054951186941,90.8553396709974,-45
27,2025-07-26T21:03:27.297711,DEMO_UNIFIED_001,ㄱ,consonant,854.2606712369179,307.78969593036635,313.1729801537205,313.83707435520137,309.63895953466437,2.3067541718716327,-1.3721314169338403,0.4031561269873437,0.179071748206649,-9.88869978323642,0.0169356115614393,97.42053723439923,-39
28,2025-07-26T21:03:27.297727,DEMO_UNIFIED_001,ㄱ,consonant,861.6925437573112,312.40256408807,297.2328213289629,308.76938588495995,294.85753610432687,2.3813496080164933,-1.0972489065122897,0.0237291751504458,0.2800125476035521,-9.836508400355257,0.0012672103550945,96.4868639544915,-46
29,2025-07-26T21:03:27.297741,DEMO_UNIFIED_001,ㄱ,consonant,835.770961500338,298.1122921655406,319.7381675029129,319.93602925912313,308.76426336117896,2.196421725715985,-0.615698980921371,-0.4554016943631769,0.2662330375635887,-9.72154764838402,0.1600753490479388,92.66227335175954,-45
30,2025-07-26T21:03:27.297753,DEMO_UNIFIED_001,ㄱ,consonant,846.2109574826812,309.2252026872594,299.1408214506282,304.26931184450075,290.844783266968,2.4666390004790992,-0.9724540786063094,-0.066991244097697,0.1031405173152064,-9.758962846795562,0.0641323724918061,91.76034582933464,-40
31,2025-07-26T21:03:27.297767,DEMO_UNIFIED_001,ㄱ,consonant,850.0787136440146,285.645739314634,288.3946245144823,295.8933326727635,280.5286393314636,1.8640092893087896,-1.3697399733760682,0.326042738030023,0.2974318084131343,-9.784249190570607,0.0277539657516155,88.93143719133978,-46
32,2025-07-26T21:03:27.297780,DEMO_UNIFIED_001,ㄱ,consonant,863.094486959456,306.77394427863527,288.2079582984231,302.07428334622557,312.4905453005562,1.986218065911765,-1.1441647364457033,-0.3357136496019134,0.1679913416453954,-9.771145316571486,0.128388670103738,99.76669394187878,-39
33,2025-07-26T21:03:27.297793,DEMO_UNIFIED_001,ㄱ,consonant,839.5623042420402,283.671647425091,305.9202523060621,309.75879021470143,313.8776642102376,2.3674193594904755,-1.16572303785967,-0.2051373711462163,0.2368566139631729,-9.716648273840368,0.1724268874880524,94.1518562351431,-41
34,2025-07-26T21:03:27.297806,DEMO_UNIFIED_001,ㄱ,consonant,863.5056967369669,296.08955617644716,301.92732396007403,289.68799950856095,280.2538652525843,2.25770363285026,-1.2942718461127825,-0.1648938890850185,0.1288262688358217,-9.879074371309846,0.1274038235275994,93.7920980404707,-46
35,2025-07-26T21:03:27.297818,DEMO_UNIFIED_001,ㄱ,consonant,831.7915126078123,302.21812851378616,313.73186736733675,306.2343167605462,289.55705610303227,1.6498085289767208,-0.7693674381025143,0.0460083141684762,0.2839326109022762,-9.864179037887055,0.0351344057879214,85.23712494751764,-39
36,2025-07-26T21:03:27.297831,DEMO_UNIFIED_001,ㄱ,consonant,846.2253138657356,312.4367083524251,318.3057027431108,314.3311619299228,289.6918299744817,2.469898579288337,-1.336574566281265,-0.3552535008531439,0.2921042757406782,-9.79834914807729,0.1298980557498579,97.39665169043003,-36
37,2025-07-26T21:03:27.297848,DEMO_UNIFIED_001,ㄱ,consonant,830.3132459313816,297.09122741318976,286.76256355953757,309.6900068330762,312.05652484093434,2.0374547671427865,-1.4560972723387546,-0.1547747971011501,0.2268699168312462,-9.76111987911499,0.0542905566003307,94.35825334851528,-44
38,2025-07-26T21:03:27.297861,DEMO_UNIFIED_001,ㄱ,consonant,837.1828071206899,283.64292169913904,309.63420261983134,310.9870516960153,288.41609998907137,1.70451697832215,-1.376467387743236,-0.4840987979661918,0.2801773720485296,-9.738345954206702,0.1895572199414543,85.66395053167759,-43
39,2025-07-26T21:03:27.297873,DEMO_UNIFIED_001,ㄱ,consonant,844.0230724304689,318.03061827615414,298.39989178740876,311.31514986958445,302.1659711895108,1.8554288175812383,-0.7725327486605346,0.0351447525837943,0.1683749012807399,-9.85634628684173,0.1511710262304609,96.19919974732169,-32
40,2025-07-26T21:03:27.404625,DEMO_UNIFIED_001,ㄱ,consonant,863.5141114248836,297.0924698029057,293.9194046941703,299.419727735131,318.8444541873722,1.7077126318923197,-1.2205798658646323,0.2377614778914332,0.1045163459304544,-9.749012865913787,0.0734017643982673,86.34747025811099,-50
41,2025-07-26T21:03:27.404703,DEMO_UNIFIED_001,ㄱ,consonant,833.5698654118781,314.6223917654974,303.6447162600897,311.01798246675025,285.1661286872528,1.5070592475831743,-0.9111214262778634,-0.3797999744413299,0.2282275121757272,-9.805370590340832,0.0098860096328992,91.34426571526552,-43
42,2025-07-26T21:03:27.404724,DEMO_UNIFIED_001,ㄱ,consonant,858.4950331603185,319.8216908943973,318.14983662845833,280.07014697673475,301.6307348075758,1.6803377498565224,-1.159128444887932,-0.3629152452992975,0.1665941849792723,-9.77424357169224,0.0644323818142368,93.74874701070354,-30
43,2025-07-26T21:03:27.404743,DEMO_UNIFIED_001,ㄱ,consonant,848.6034849290046,282.13107209459076,281.1590960886969,283.7569313593628,303.1396832796766,1.5741466169220342,-0.6413889385838081,0.2407657589584243,0.1429681839613033,-9.737992943869392,0.0938135681090663,98.74340301234284,-49
44,2025-07-26T21:03:27.404761,DEMO_UNIFIED_001,ㄱ,consonant,840.6738605761237,289.62128346607756,303.68531375177247,311.99714939506583,282.75456701223845,2.3148981722916293,-0.7700275747299967,0.0694185452842194,0.2807216118102306,-9.789826988725476,0.0564574687587385,93.0198622081872,-31
45,2025-07-26T21:03:27.404779,DEMO_UNIFIED_001,ㄱ,consonant,842.0490947664907,285.38759396878606,287.0070800977453,289.430615982788,311.16809597905205,1.6818290096585031,-1.2849296233279652,0.1964617351656425,0.199916460730987,-9.898718490712454,0.0125068120216173,92.82044289061804,-43
46,2025-07-26T21:03:27.404802,DEMO_UNIFIED_001,ㄱ,consonant,866.7279607707035,292.6510609213417,314.8212950493306,309.9917493822062,284.01968206990773,2.207668091116682,-0.564192412001848,-0.0844851853639613,0.2062298937881933,-9.815798870278254,0.1491813087305843,86.06131791592824,-48
47,2025-07-26T21:03:27.404820,DEMO_UNIFIED_001,ㄱ,consonant,862.0949511240234,317.97222467587306,290.4760990923289,282.04916207345235,303.9080555178458,1.8256413140808427,-0.7371787692199638,0.1922823575591121,0.1207823617575646,-9.80813688758134,0.191863312905241,85.2045864884461,-34
48,2025-07-26T21:03:27.404837,DEMO_UNIFIED_001,ㄱ,consonant,857.2845468138631,313.9074676536964,297.40384254107397,304.8504510483378,296.21372024049055,1.9490248570914936,-0.8599104355538035,-0.3597739159904486,0.2913429592339835,-9.701683091632567,0.0864227521214646,97.78899113679256,-44
49,2025-07-26T21:03:27.404855,DEMO_UNIFIED_001,ㄱ,consonant,858.6778217486536,310.0364528700164,312.9643529669372,290.26014726143364,314.870111507905,2.393275262883244,-1.0034014978173025,0.1148667828141033,0.1333166593014604,-9.709314806771165,0.1462133052656888,86.60966070703228,-38
50,2025-07-26T21:03:27.404873,DEMO_UNIFIED_001,ㄱ,consonant,832.3568583607853,291.78122054744443,287.4722825149077,280.6441551588241,282.0787490777742,2.0990401960870044,-0.5743530716752392,0.397340174280066,0.1837885532392952,-9.792255818140914,0.0372518054061462,88.66554966121005,-32
51,2025-07-26T21:03:27.404892,DEMO_UNIFIED_001,ㄱ,consonant,835.6642231721689,290.8670513013748,291.0452397972912,291.60926927362897,299.95206145919065,1.984262548336744,-1.45023281515433,0.3101376950487059,0.210239984367614,-9.8897292327861,0.1862892318607699,90.38083236942532,-45
52,2025-07-26T21:03:27.404908,DEMO_UNIFIED_001,ㄱ,consonant,837.9514210514527,301.88765963979455,293.0483354697265,305.5814816622701,287.83901738762523,1.66707515979742,-0.7512819836589325,-0.2457282670410313,0.1046364548536632,-9.729798946019171,0.19696285784555,92.1455055103672,-32
53,2025-07-26T21:03:27.404925,DEMO_UNIFIED_001,ㄱ,consonant,836.1966529468268,296.87787445383526,293.31006679782564,306.04366341335077,289.24419043293364,1.97215678528949,-0.9236521298862632,-0.0719274324606679,0.2710353633843628,-9.856172977198849,0.097340417463216,98.98266970495936,-42
54,2025-07-26T21:03:27.404943,DEMO_UNIFIED_001,ㄱ,consonant,833.6925865528518,288.1714188933664,294.6771231907589,315.7624068033332,288.84631888662375,2.1104760319399745,-1.1958599911806187,-0.4482660861794811,0.2058951069743915,-9.801188960705298,0.1677657093292548,95.9971722255103,-42
55,2025-07-26T21:03:27.404978,DEMO_UNIFIED_001,ㄱ,consonant,869.0482652181863,281.2762708468687,291.9594157169102,300.93854455531635,318.8998370035333,1.6216169004182954,-0.9773167960496024,0.4245264956888449,0.2564221126442081,-9.887744354163685,0.0519845391805405,88.52169033570355,-38
56,2025-07-26T21:03:27.404995,DEMO_UNIFIED_001,ㄱ,consonant,833.0960568841791,282.010425779388,295.58681487629656,291.02245064568854,303.8780596147662,2.102610584359202,-0.6280728880056181,0.2148417394609136,0.1594709953798822,-9.855562200188436,0.0980450829827718,90.34238782451185,-32
57,2025-07-26T21:03:27.405013,DEMO_UNIFIED_001,ㄱ,consonant,848.848357387472,314.7612474327583,295.0335315009756,298.75952831995966,290.04446927100304,1.6540618454548175,-0.5321069219294685,-0.1026022817022125,0.2558099184843718,-9.869099249536756,0.1774374531010021,98.2778583825406,-32
58,2025-07-26T21:03:27.405030,DEMO_UNIFIED_001,ㄱ,consonant,836.9189311261472,308.77523809210754,288.8385014004359,282.86556385766767,314.0374407427844,1.652098413018428,-1.151687661296503,0.4267487310234844,0.1156211197658282,-9.769131463447463,0.1394285957296775,95.44830183250326,-39
59,2025-07-26T21:03:27.405046,DEMO_UNIFIED_001,ㄱ,consonant,846.6614152545159,281.00931516391233,297.1302486618366,285.087439913013,304.87116448098607,2.0506640137082988,-0.8368369900476638,0.3350035059443924,0.2003315770780062,-9.728435048390434,0.1798193440922698,94.49624255418264,-32
60,2025-07-26T21:03:27.511531,DEMO_UNIFIED_001,ㄱ,consonant,849.4989553965164,305.03894296870044,308.03663612904757,284.79043839909974,296.45124902861363,2.162925071923089,-1.4783657776679249,-0.2891117671033812,0.1620037506406051,-9.874384509936306,0.171345938312027,92.20266328453988,-35
61,2025-07-26T21:03:27.511704,DEMO_UNIFIED_001,ㄱ,consonant,856.8460415266325,295.8350148247632,313.7979508627822,282.0602203679745,282.087217415131,1.5742218619361603,-0.7154478950013093,-0.2512035932027248,0.244160373485067,-9.726955234580124,0.0738336453292868,86.04170347305424,-41
62,2025-07-26T21:03:27.511742,DEMO_UNIFIED_001,ㄱ,consonant,861.8242874188024,288.74954772570675,293.0887287971458,303.62722412964155,295.4780524680256,1.7806274066657322,-0.8929041688410156,-0.1842330295236608,0.1181248072475415,-9.796111069718068,0.1422976152660549,96.85766026992194,-40
63,2025-07-26T21:03:27.511752,DEMO_UNIFIED_001,ㄱ,consonant,843.5340260676778,315.8141333692086,300.2642188543103,304.04911792775664,315.5175300746333,1.750464826061255,-0.7578402457706416,0.3838785743471555,0.1979782730179778,-9.851570387230952,0.0679771264048747,97.22025865425891,-47
64,2025-07-26T21:03:27.511762,DEMO_UNIFIED_001,ㄱ,consonant,864.3591566320237,299.3621538366393,296.8017232567546,306.50146082931565,311.34452814326767,1.8157804992456037,-1.1586222227167524,-0.0562361300071159,0.289822296391318,-9.7378350551574,0.1950050217934777,91.47744379142527,-36
65,2025-07-26T21:03:27.511847,DEMO_UNIFIED_001,ㄱ,consonant,832.0327599206357,309.8174669033485,288.91727818234006,304.34508062566596,315.033917323139,2.4640073856484377,-0.7396934015212373,-0.3546284672509657,0.2511139057575312,-9.845495612089628,0.0648513454116763,95.64568224955612,-48
66,2025-07-26T21:03:27.511961,DEMO_UNIFIED_001,ㄱ,consonant,847.8423285913819,316.81511609127404,302.9512004941947,315.5397961584933,287.24875600110687,1.8702469182036152,-0.5713879952126012,0.378477627961139,0.248944055834754,-9.746524146632638,0.0739995461059038,85.2383860518785,-32
67,2025-07-26T21:03:27.511994,DEMO_UNIFIED_001,ㄱ,consonant,857.9545200282353,318.42780063908594,285.6406879547017,303.66989469203327,312.85145272284865,2.3389539218661457,-0.8891994729308568,-0.0552041237973791,0.1061197892790804,-9.85542845085209,0.0424207402838775,98.64704517627248,-30
68,2025-07-26T21:03:27.512011,DEMO_UNIFIED_001,ㄱ,consonant,852.7207396120912,307.13958899183876,310.0874667671912,293.2184251065842,291.28240955295513,2.1864553491120953,-0.8337346804830502,0.1486839942476389,0.1129062756990054,-9.763634813793384,0.0374070513614149,98.72282915319174,-50
69,2025-07-26T21:03:27.512028,DEMO_UNIFIED_001,ㄱ,consonant,855.5008384075453,315.1343062350134,291.6411342533828,318.58871061461343,310.308520168118,2.4729537634840555,-0.7251827403350231,-0.0930218492750055,0.2650854704186439,-9.74821470555853,0.1865694159277772,96.53689070216237,-41
70,2025-07-26T21:03:27.512123,DEMO_UNIFIED_001,ㄱ,consonant,845.661205391628,301.75438814533607,287.41081846896236,289.3434521982419,304.9923624676075,2.486821729666106,-1.3043664483122737,-0.296532891836564,0.1412354621039537,-9.826450817168414,0.1508185329640534,85.1917404160116,-38
71,2025-07-26T21:03:27.512140,DEMO_UNIFIED_001,ㄱ,consonant,868.7213061961438,316.1315119045045,310.1805693025638,281.53995989043335,283.9355553833584,1.879218989423907,-1.4032449877152429,0.135825747957393,0.1744167536735995,-9.772587303556818,0.1117926585243243,88.09067513701987,-47
72,2025-07-26T21:03:27.512159,DEMO_UNIFIED_001,ㄱ,consonant,846.0803512857715,307.6349758995625,285.4851307135249,285.80724149206185,299.94937065207927,2.25322443043227,-1.0532250099407725,-0.429241286303488,0.2835990580422924,-9.79801784808612,0.040550443240564,89.39457401470659,-33
73,2025-07-26T21:03:27.512188,DEMO_UNIFIED_001,ㄱ,consonant,865.503097459846,294.5699720663797,298.94290682010103,305.53176176506804,318.38474734644984,2.005745200221673,-0.7022422012887629,0.1492621012641141,0.2745355148452324,-9.714887150018289,0.1038401247547406,92.10811430910184,-34
74,2025-07-26T21:03:27.512203,DEMO_UNIFIED_001,ㄱ,consonant,840.7560258449155,280.6173526260462,311.8383393902833,289.12332140948945,309.32347529635643,1.7667656560216276,-0.9913723382839786,0.3769073798587287,0.1820935157007342,-9.82932550164418,0.0453478586054874,88.06694089992818,-41
75,2025-07-26T21:03:27.512218,DEMO_UNIFIED_001,ㄱ,consonant,858.8729485782612,295.0766104410411,280.3961170474351,291.12488411717356,293.5711158171398,1.792001968378654,-1.407095836977572,-0.1443823313033231,0.2495508701335165,-9.8621792693869,0.1384619171842477,96.91821857853726,-33
76,2025-07-26T21:03:27.512233,DEMO_UNIFIED_001,ㄱ,consonant,845.4686283275164,293.90652598285993,310.67710105729924,293.2540641911169,285.2932148959667,1.6023655383200743,-0.5755755874085383,-0.0284322847576816,0.2688446830630202,-9.884967303494266,0.1225466939707528,86.9887018000511,-42
77,2025-07-26T21:03:27.512248,DEMO_UNIFIED_001,ㄱ,consonant,848.6207698343272,303.5142779817432,287.1006375654747,305.0326051922025,287.4165587284012,2.4944545139798637,-0.9954291050738496,-0.4489912391884874,0.1793320217331191,-9.808393043105005,0.1471423247105579,91.72851060633091,-37
78,2025-07-26T21:03:27.512263,DEMO_UNIFIED_001,ㄱ,consonant,848.2076265648776,298.62098922580367,302.1378102372783,303.57030078183914,310.2828318443169,2.2137184339150373,-0.9284521615349872,0.1571597568876658,0.2771950468352277,-9.730691323306718,0.1131379380929384,98.10830310191402,-36
79,2025-07-26T21:03:27.512277,DEMO_UNIFIED_001,ㄱ,consonant,832.7990246369527,314.3599332037352,291.6422450592664,302.3259185445683,298.62778498511267,2.033809318256205,-1.0432043319441364,0.1641672404819301,0.1654182415349533,-9.879098843324597,0.1301920911649377,91.44288296993297,-37
80,2025-07-26T21:03:27.619231,DEMO_UNIFIED_001,ㄱ,consonant,830.1878099955115,300.2961115289258,314.90276688904896,304.24558916461314,291.08631886856585,2.1157319152016703,-1.496689444704299,-0.4722090061144034,0.2185707341675166,-9.733042727881326,0.1533674867303206,95.0367970406098,-49
81,2025-07-26T21:03:27.619288,DEMO_UNIFIED_001,ㄱ,consonant,837.9147766576423,281.65256689989695,291.9163675239228,284.24518265338895,281.1054975746813,1.730993279511667,-0.7171410139927262,0.2446910013258397,0.250994823964085,-9.79532028738856,0.1900871110452671,90.57028286584868,-46
82,2025-07-26T21:03:27.619297,DEMO_UNIFIED_001,ㄱ,consonant,859.4621509308395,313.61887286869734,314.94622783837474,283.6163822018338,286.0131617150713,2.252472433723678,-0.8642826870990146,0.3909983953455956,0.1560797559349687,-9.715714117440715,0.166951551778313,89.96479692162961,-33
83,2025-07-26T21:03:27.619305,DEMO_UNIFIED_001,ㄱ,consonant,868.8657510842585,308.7488924632294,289.41552263938866,293.3278736502647,299.645608386378,2.1460812190182734,-1.3662291512688325,-0.3180915778571392,0.1990594997920492,-9.745392638669257,0.111589779261541,87.93061249812297,-32
84,2025-07-26T21:03:27.619313,DEMO_UNIFIED_001,ㄱ,consonant,841.288340078221,281.55843976952775,281.5350796308494,312.88322359763276,292.8746079480767,2.1381071538713763,-1.1808451792050625,0.0518553151873476,0.1790763775263596,-9.742158128479682,0.0933956991985994,89.51955595408394,-42
85,2025-07-26T21:03:27.619323,DEMO_UNIFIED_001,ㄱ,consonant,844.6989146112928,316.7869845335082,287.260661510503,312.56212198648404,302.8136078382319,1.552529646456251,-0.7172538454197297,0.1919473476802214,0.1159826946684749,-9.843054845671224,0.1100257523999361,94.0959091350386,-43
86,2025-07-26T21:03:27.619331,DEMO_UNIFIED_001,ㄱ,consonant,851.00685284226,317.9838470919967,294.45265321233245,297.3737050868018,282.15542989284285,2.31192784933915,-1.0839791846977629,0.3558406806720612,0.2947643582108332,-9.849608846918054,0.1990583005284466,88.23054846774781,-37
87,2025-07-26T21:03:27.619338,DEMO_UNIFIED_001,ㄱ,consonant,857.7284461914838,299.51899551452084,316.2415049294289,319.0927078129295,281.6365857685416,1.9405929191910425,-1.0800660852343649,-0.2857692836750796,0.1100280745159023,-9.71427857032529,0.0689704636274609,95.66676408643008,-41
88,2025-07-26T21:03:27.619345,DEMO_UNIFIED_001,ㄱ,consonant,860.9597558771383,300.6012338034707,282.97091935026907,285.22342189735787,295.44997807579585,1.5997609897628489,-0.8568158920253024,-0.4359386722967483,0.2840802292461838,-9.73238938931156,0.050245364946419,88.33851697217185,-50
89,2025-07-26T21:03:27.619352,DEMO_UNIFIED_001,ㄱ,consonant,868.60316194056,283.8468014260532,301.2656794894319,312.9650499116628,310.22377382625365,2.3246497931992662,-0.936227547929588,-0.4318908142449127,0.2142027269268007,-9.8551601890911,0.1016869205216329,85.96751309564578,-35
90,2025-07-26T21:03:27.619359,DEMO_UNIFIED_001,ㄱ,consonant,840.1463473059086,284.9293997716266,287.70738126936914,287.9582008516111,305.5294172697514,1.7164223268548908,-1.271082265983774,0.4044954852653879,0.2993090501878408,-9.857120736424642,0.0751181563746177,90.46929336951412,-49
91,2025-07-26T21:03:27.619367,DEMO_UNIFIED_001,ㄱ,consonant,863.8413732505398,307.28273168290747,310.7180140389712,315.611796834569,305.3059860170688,1.664449604048532,-1.4942344015533373,-0.3539724410669265,0.1416681908960853,-9.89856931181208,0.0847693951178645,85.07225012058572,-40
92,2025-07-26T21:03:27.619374,DEMO_UNIFIED_001,ㄱ,consonant,833.1662433982729,313.07970156790554,282.46733296746567,300.76857836160264,296.12407895186686,2.300127883632111,-0.6664288536272712,0.0843568010530608,0.2380059377663187,-9.754324073392295,0.0577541271876676,99.47088855442598,-42
