sample_id,timestamp,device_id,class_label,category,flex_1,flex_2,flex_3,flex_4,flex_5,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,battery_level,signal_strength
18,2025-07-26T21:03:28.261910,DEMO_UNIFIED_001,1,number,838.8691243715554,199.50408754464962,843.2870300178885,837.4542116325232,830.9873180028,-0.11422943197592328,-0.015009069384692264,0.12681898352775978,0.04474678523785525,-9.74129571597488,-0.018299356780370174,97.50910513193662,-31
19,2025-07-26T21:03:28.261925,DEMO_UNIFIED_001,1,number,846.2242875344575,208.9904376525874,844.9158423497984,854.4057852695408,849.0868956023927,0.4000202314541672,0.10313258400371428,0.006267754160683703,0.05523335141576691,-9.72447693380424,0.035772879373241556,93.4319325118118,-31
20,2025-07-26T21:03:28.367936,DEMO_UNIFIED_001,1,number,867.214874259959,197.61285047574495,850.7236634444868,854.6143806942492,841.8359582235743,0.3824493415087685,0.10153267252385967,0.3953145584416492,0.001869802501562129,-9.737455809229822,0.014866267766637159,96.32929389822272,-46
21,2025-07-26T21:03:28.367981,DEMO_UNIFIED_001,1,number,850.7800035589565,209.63939017983296,844.212600889309,842.1118268712789,854.8132558261168,-0.2868863461624199,0.0926279766405238,-0.3204744289559912,-0.01571153955941633,-9.884452506024644,-0.05105088992678153,98.0897861686872,-41
22,2025-07-26T21:03:28.367990,DEMO_UNIFIED_001,1,number,852.7497088342348,202.1273825176422,845.5721860169215,850.7896265668552,837.7984493875567,0.3075815179617848,-0.15614385289566846,0.11920246413835922,0.07639174452349515,-9.879808357022767,-0.005609985539334478,88.81441281363851,-43
23,2025-07-26T21:03:28.367997,DEMO_UNIFIED_001,1,number,839.3694438070853,194.28560720404116,831.9752443161317,857.7477523639243,855.8437992304297,0.06281613271112108,0.14776233854868936,-0.38997070769934017,0.08681644493244459,-9.818236211862809,0.03501692959219532,95.37733731009607,-41
24,2025-07-26T21:03:28.368006,DEMO_UNIFIED_001,1,number,854.4500525430254,206.70593922887423,838.3812609514175,865.6913940853069,853.5971581720808,0.26731597304214805,0.19274442344680753,0.1512260220408479,-0.05965310022386375,-9.719891727925814,0.04684476042491356,97.78595629917224,-43
25,2025-07-26T21:03:28.368014,DEMO_UNIFIED_001,1,number,851.4696473167877,201.76438714107607,858.4011784397264,854.0329300295789,861.9263062654442,0.30703804480731933,0.14961967788300157,0.10570623785836386,-0.06016257023549996,-9.736010035901202,0.03313935777052174,90.37214301898616,-40
26,2025-07-26T21:03:28.368022,DEMO_UNIFIED_001,1,number,868.5449027237273,205.0516681276186,841.3856979777913,851.9315736748299,862.762937768991,0.44690973060775696,-0.3635953813056131,-0.2867925512884485,0.07056418962210245,-9.723960979031922,0.07809294135548997,96.21132642747888,-31
27,2025-07-26T21:03:28.368031,DEMO_UNIFIED_001,1,number,839.4856355830942,190.25322858847477,865.6117523981944,856.1127270809994,849.1692290089508,-0.4091787410112788,0.06170577621803275,-0.26819560525973496,0.04445883605556278,-9.759277869424567,-0.00806275602137474,93.27155533687315,-40
28,2025-07-26T21:03:28.368038,DEMO_UNIFIED_001,1,number,830.7227838536331,197.6300517645056,836.4363749050071,868.4326889858633,847.7244107981496,0.2395611322796688,0.4143828360582924,-0.21867102064756194,-0.007534307010559099,-9.845496655396301,0.043689916248493055,90.0579410511946,-50
29,2025-07-26T21:03:28.368046,DEMO_UNIFIED_001,1,number,853.0324587477147,215.87578532659367,863.9759960094991,852.8710494267468,849.6756335486784,0.3434868513226216,0.19967905786996687,0.23834787562785542,-0.01379001955130002,-9.752636989180804,-0.08922456618590209,89.3613763724528,-37
30,2025-07-26T21:03:28.368053,DEMO_UNIFIED_001,1,number,860.2556607215521,200.17834098675652,838.1362035491657,840.4138210708883,856.0219799858783,0.007628184961610662,-0.12261564094848298,-0.19891285164836114,0.04563145933372986,-9.702027432805854,0.09246253735641294,92.52358453108386,-43
31,2025-07-26T21:03:28.368061,DEMO_UNIFIED_001,1,number,835.7068319864849,196.37155849906304,844.1183542944457,857.8282860352753,845.3755764006467,0.2947009891818779,0.44376987728250605,-0.3397957131956384,0.044731386592305744,-9.863086656030074,-0.0636193021783061,96.51133086387543,-45
32,2025-07-26T21:03:28.368069,DEMO_UNIFIED_001,1,number,851.1685066841357,209.51693303675665,860.6852232677629,854.4617679547251,833.1348388047396,0.07278040085409165,-0.33658840580992544,0.2790516029741472,0.051434577380566116,-9.857814325193752,-0.041119673269136015,89.41461698436214,-37
33,2025-07-26T21:03:28.368085,DEMO_UNIFIED_001,1,number,853.1438568063267,198.1664847248937,839.9737330883336,846.2652042542906,843.1114932622422,-0.3697602807578517,0.022829784757418925,-0.3225274589192775,0.057981674375198494,-9.740229129444508,-0.04078209101584993,96.24225765212941,-50
34,2025-07-26T21:03:28.368101,DEMO_UNIFIED_001,1,number,836.9796224407175,217.20182567556884,857.6362010201817,862.5026178283608,840.4992434069516,0.30865438094553554,0.4602569609107213,0.4231779570362926,0.06193462777432221,-9.881542406797385,0.09862622266119345,87.24804712630333,-45
35,2025-07-26T21:03:28.368109,DEMO_UNIFIED_001,1,number,838.3871403219358,213.00734195321093,850.483242060963,844.4236400203824,857.8820162396055,0.16858504123179696,0.31005314574964016,0.24418248326315595,-0.07998060448644084,-9.827780554740565,0.07778549829155451,89.18511137642251,-30
36,2025-07-26T21:03:28.368117,DEMO_UNIFIED_001,1,number,853.7365827968754,193.57114805637562,846.5024430013444,845.9347632316645,867.4385532292675,0.374956659421139,-0.36155111549558694,-0.23593901762217684,0.019539987842132803,-9.891189126498677,-0.00011065858452741217,85.48787541482605,-33
37,2025-07-26T21:03:28.368125,DEMO_UNIFIED_001,1,number,841.7790728856742,193.24083183911836,836.5793453602253,866.101139719795,837.3193273748145,0.13846961990242446,-0.3129085628857685,-0.4769567953706587,-0.001544842080241443,-9.86123986474971,-0.031691437600748426,92.17381322547784,-35
38,2025-07-26T21:03:28.368133,DEMO_UNIFIED_001,1,number,857.5624633945749,199.44100821482755,835.7772004949841,848.7502991464812,861.1391221169533,-0.1550456371072626,-0.33053715510722426,0.05862419400405339,0.09153137637117922,-9.81000770585678,-0.05259403774036273,98.07768067418183,-40
39,2025-07-26T21:03:28.368140,DEMO_UNIFIED_001,1,number,843.0262756130595,189.64165087527283,861.0189366362458,832.9585672816917,849.8309500572442,0.4422081423032972,0.0629954727676274,-0.2666070788463196,0.04648678511674162,-9.861818782161759,-0.08935596777407034,86.22861940965906,-50
40,2025-07-26T21:03:28.473977,DEMO_UNIFIED_001,1,number,849.6079301294574,214.06376323463334,856.5397063595643,852.2998915993478,833.2943942414382,0.41638693771658764,-0.2672725886005217,0.3170582178397404,-0.07229456353031732,-9.74880987991677,0.045875246081683724,90.89515954864567,-43
41,2025-07-26T21:03:28.474107,DEMO_UNIFIED_001,1,number,845.8910459206323,198.27087348145125,836.0949786930082,842.8947786728125,843.3843784402952,-0.4426217861285071,-0.0053904639476597405,-0.3409450002683102,0.028684645424768812,-9.853402111449915,0.06643769695947288,97.86659584174542,-31
42,2025-07-26T21:03:28.474121,DEMO_UNIFIED_001,1,number,846.8534181259943,182.2938917589281,866.0480224376058,855.9601965191059,853.0060943351964,-0.14037656912648833,-0.3885949371324955,0.05492623328951918,0.02968373637994165,-9.728851106381889,-0.07211232634471704,92.33478892201134,-39
43,2025-07-26T21:03:28.474134,DEMO_UNIFIED_001,1,number,849.3096759913111,193.1210328142689,857.3662163652809,841.7760898387575,863.5473900408009,-0.1140217055144902,-0.4276882645019019,0.24897544277179395,0.08444001420762542,-9.812879148278107,0.02646088625950735,91.86773970824984,-49
44,2025-07-26T21:03:28.474149,DEMO_UNIFIED_001,1,number,830.2838519981465,209.77023806525148,864.1451093661825,853.6272438676817,846.8534914963163,0.0789563017384497,0.40667691608464807,-0.2533971249913509,0.00598261555363222,-9.754879972079737,0.09062160914634887,95.77402383672049,-30
45,2025-07-26T21:03:28.474162,DEMO_UNIFIED_001,1,number,836.9342496152125,190.17671329571192,856.4260789237863,833.7174779582951,843.4159175468466,0.3836233874369456,-0.2012636653153579,0.3889866157308616,0.09459678601687291,-9.865190762395303,-0.044015999638150796,98.7436249930407,-47
46,2025-07-26T21:03:28.474174,DEMO_UNIFIED_001,1,number,859.8409639707374,184.18724361530997,832.0395694554741,834.6962904243296,835.976440802094,-0.46289387082141364,-0.23189777023459612,0.19994632463414097,0.09310678399069958,-9.874154728967001,0.07931185823047832,97.3484220460581,-46
47,2025-07-26T21:03:28.474186,DEMO_UNIFIED_001,1,number,838.0501550922053,197.59435209022527,861.898412674099,868.5090538588086,834.2870693579745,0.1465991766701542,-0.26790333238919894,0.49313304722700946,-0.08745599449984119,-9.856742725675598,-0.059223098027048685,92.2136827622139,-41
48,2025-07-26T21:03:28.474198,DEMO_UNIFIED_001,1,number,838.6247520295349,192.63193485106365,852.1159442756675,860.2141281968801,837.7574962993028,0.33532559696166797,0.08388560946368262,0.172413694289415,0.07586012194933844,-9.746355199557186,-0.009323786132839046,98.0346866868513,-32
49,2025-07-26T21:03:28.474210,DEMO_UNIFIED_001,1,number,867.465744722298,207.0398292092691,849.5052504682981,844.4184581389383,865.9384516322253,-0.37610543989873746,-0.4241885784811569,-0.131878049967859,-0.0023885585017671407,-9.816370926478362,-0.08353867041741536,86.63340255351277,-46
50,2025-07-26T21:03:28.474220,DEMO_UNIFIED_001,1,number,862.677642741381,184.76788028361807,850.336974529509,850.7134486808704,844.7503769507811,0.04721110235757098,-0.1724217916783689,0.18023920285184802,0.04866958136678373,-9.895486227033077,0.08149229148379225,85.93480364374948,-43
51,2025-07-26T21:03:28.474232,DEMO_UNIFIED_001,1,number,849.5658410991397,217.00811622143937,839.1817647943882,852.6582376313013,842.4904629610921,-0.0944096534626715,-0.19533953164372098,0.26161356196176144,-0.00013445715361612431,-9.874728881329972,-0.07577455003646623,86.61148945340334,-43
52,2025-07-26T21:03:28.474244,DEMO_UNIFIED_001,1,number,841.7740421380136,180.7118817572373,867.9711289815243,869.9704585908985,862.3072421702649,0.03836528429033825,0.4177454468974614,0.00673482868225217,0.07676433147298473,-9.846354359554349,0.09137207026672209,91.42885470675344,-44
53,2025-07-26T21:03:28.474258,DEMO_UNIFIED_001,1,number,861.7636196136941,191.7910920935916,843.1717002963433,859.9917908888472,858.3298522558903,0.454515830731545,0.10654102806498278,0.02244008755056559,-0.018793133860265487,-9.727646697070236,0.011607868894341247,91.62743106326818,-38
54,2025-07-26T21:03:28.474272,DEMO_UNIFIED_001,1,number,864.0537694743721,193.11750243648473,839.7251114070219,860.2481604795386,833.182816656587,0.37633130353942335,0.3586037941743395,-0.32497949380656366,-0.031811886269149145,-9.809357750521162,0.032642206462632856,89.33248651582615,-47
55,2025-07-26T21:03:28.474294,DEMO_UNIFIED_001,1,number,839.2166494279684,184.58965941306425,860.5542820874299,859.0583418529145,863.6297055913808,-0.27364350301659446,0.22499620296772782,-0.09684370623660854,-0.030719645029630357,-9.812130782277483,0.021085006668211295,86.54464698018931,-43
56,2025-07-26T21:03:28.474305,DEMO_UNIFIED_001,1,number,846.0807629625375,208.4466095045698,832.9324753015874,850.7526066198051,848.1365927099565,-0.3839332062983324,0.30765943891300596,0.36537647912469784,-0.02554496648262848,-9.847187768631779,0.013728445584054588,91.83277093196882,-48
57,2025-07-26T21:03:28.474315,DEMO_UNIFIED_001,1,number,843.0832484237303,192.57857262260274,850.4476853118615,856.0637152171851,848.9832099877987,0.3545966176090988,0.10371475314908207,0.006120985679613389,-0.02305530121918957,-9.721564385591856,-0.07131374952569017,93.96344046897696,-32
58,2025-07-26T21:03:28.474334,DEMO_UNIFIED_001,1,number,834.5941774254334,215.05214923795933,855.5178496124731,868.7237047707553,837.2640856862811,-0.44632427488967064,0.18983675956116874,0.21438737486509474,-0.05149574542917739,-9.853856211916781,0.04359998733183526,99.23924064751148,-39
59,2025-07-26T21:03:28.474345,DEMO_UNIFIED_001,1,number,842.7341910918074,207.6016536692572,860.2242845140903,869.9605578057362,862.4143524218197,0.4567635246402405,-0.07675387267031808,0.03740235700757033,-0.04751622496576829,-9.877595262290944,0.041035881613204844,98.41553156715514,-50
60,2025-07-26T21:03:28.580446,DEMO_UNIFIED_001,1,number,830.9495439095444,197.8402752865052,830.3133592986517,865.5053471073269,868.9248054001323,0.14379561899288784,-0.05336006977374674,0.28228367177409663,-0.07268758467892265,-9.748670105408383,-0.0489042006454445,92.63317218135691,-47
61,2025-07-26T21:03:28.580519,DEMO_UNIFIED_001,1,number,837.8514949887497,180.77235131626486,840.9904703509796,860.612266758401,848.1517407721533,0.19511603593682825,-0.28953448648914937,-0.41634560281343236,-0.0021754011362439263,-9.740087274714885,0.09992861976865922,86.29156152115544,-48
62,2025-07-26T21:03:28.580532,DEMO_UNIFIED_001,1,number,864.8611038967231,184.62102631875044,833.1212463366824,840.4283031046691,846.8231222394835,-0.2670363476216274,-0.14687150602387022,-0.3240493427436859,0.018444664096215813,-9.887190385337702,0.04088308579570449,98.83251756798445,-42
63,2025-07-26T21:03:28.580544,DEMO_UNIFIED_001,1,number,831.9703034160657,192.89978218612802,849.1607150781527,844.8170409223708,857.137393369199,0.054537507944974584,0.34160068227895823,-0.396970591984941,0.02916981703819438,-9.871702519801879,-0.007070650061326927,85.38083124294539,-38
64,2025-07-26T21:03:28.580556,DEMO_UNIFIED_001,1,number,864.5478684209751,203.7971916509043,855.2798808824751,846.3370693125426,831.8689651226942,0.41626538182718875,-0.07968385378593446,0.1041968367923769,-0.06173716377629071,-9.752060591981818,-0.0436479078043831,86.93723208575331,-41
65,2025-07-26T21:03:28.580568,DEMO_UNIFIED_001,1,number,863.6835757207076,190.39736329821432,867.2529433822808,841.6895023214462,869.9029572921564,-0.31326511924190303,0.17179502970134086,-0.4742519415598533,-0.09996952850785897,-9.727466740711671,-0.0907448106589836,96.97529684109202,-37
66,2025-07-26T21:03:28.580579,DEMO_UNIFIED_001,1,number,851.5977968562142,181.23654959832297,830.4603163333447,841.1296383006425,832.5422453517366,0.11043102108810854,0.37544216906566175,-0.2961047447293613,-0.02943703016218309,-9.796072033779264,-0.07789171216990931,95.9236353171284,-47
67,2025-07-26T21:03:28.580619,DEMO_UNIFIED_001,1,number,861.9258232814542,198.73746388568932,846.3633273204648,836.4587584314679,840.5272813692029,0.17484149725298803,0.4473553706479144,0.039489362407085116,-0.08956231194500448,-9.844871035628756,0.07123188629920627,95.34745563914844,-42
68,2025-07-26T21:03:28.580635,DEMO_UNIFIED_001,1,number,835.3329345735885,196.18132511091034,861.3925564319838,860.528815949688,863.8034251434289,-0.12116076970451706,0.3501247097857967,-0.38289461018140847,-0.058247008025320395,-9.82705634658794,0.07478167922668175,92.21180995428938,-47
69,2025-07-26T21:03:28.580645,DEMO_UNIFIED_001,1,number,832.6408911831514,191.22008854491122,856.9055144723534,864.3719933003757,860.9697115815673,-0.15291747314270532,-0.013234887709405285,0.3803637196517037,0.09090775036371437,-9.735521999916598,-0.09239820804672233,97.57836071213185,-48
70,2025-07-26T21:03:28.580656,DEMO_UNIFIED_001,1,number,843.229096931183,205.1174447614757,836.2409746555445,836.7408953578492,841.7024666444721,-0.29402976500815525,0.33399735283282184,-0.23221771115443968,-0.05123360744360264,-9.791163222597673,-0.06871301942213955,97.45585510519027,-38
71,2025-07-26T21:03:28.580668,DEMO_UNIFIED_001,1,number,856.3932686049318,210.223846900681,839.1028913242295,850.896479552203,846.005252365596,-0.4858738453414445,-0.3210994568808222,0.06248305124744191,0.08710011038830698,-9.859207087045549,0.09957300586959922,95.03012305346063,-40
72,2025-07-26T21:03:28.580678,DEMO_UNIFIED_001,1,number,836.0962737102204,184.24391940280375,838.7473259809806,859.4069806955933,839.1009832090162,0.16114943997414877,-0.06478986819571508,0.233387875099208,-0.04121837750789919,-9.71606899992785,0.0189324469437933,89.05672468316149,-41
73,2025-07-26T21:03:28.580687,DEMO_UNIFIED_001,1,number,848.0461637089908,182.46138590016662,860.4761985813308,855.2579784761463,832.7061250991798,0.41757200457034716,-0.1645734728569379,0.42804036078042595,-0.03503931278968733,-9.717495779425425,0.004704848215692614,87.6366909823942,-38
74,2025-07-26T21:03:28.580697,DEMO_UNIFIED_001,1,number,834.044288676251,201.7824392320624,864.9435182824867,830.3319774271351,856.1185873774903,-0.3463872152206172,-0.05102367173181299,0.197003868806227,-0.09886038998788416,-9.755899586556751,0.08429184785771338,96.81657396438797,-31
75,2025-07-26T21:03:28.580707,DEMO_UNIFIED_001,1,number,860.3485953385525,181.97248745433166,858.1154451470876,869.7721681428803,845.8810755023644,-0.3220554868451354,0.36868034462348687,-0.044891960063537684,-0.0675907903128193,-9.845200526095926,-0.017190496285000426,85.19892892438621,-37
76,2025-07-26T21:03:28.580717,DEMO_UNIFIED_001,1,number,839.0646203815371,187.52682621482177,838.7418844673653,844.2072279786682,836.9716687257737,-0.22854601332895763,-0.3859789236865069,0.23432021248426793,0.09057453538126711,-9.735535581653355,-0.06987687209413451,97.94232573164126,-40
77,2025-07-26T21:03:28.580727,DEMO_UNIFIED_001,1,number,850.3611331859058,199.13075878110595,853.8059292210836,835.7571915087257,851.0455531288861,-0.30188466279105786,-0.267136560861746,0.14271768691657827,0.04716240398447713,-9.713698398113923,-0.09906975232271563,92.37724008943935,-41
78,2025-07-26T21:03:28.580736,DEMO_UNIFIED_001,1,number,853.2882668719956,203.67727644911432,841.2094489557419,847.1200140144842,863.5882612680409,-0.242962114325059,0.21516435967372438,-0.09434374834263315,-0.0840892452694825,-9.797869812605617,-0.0991652412239371,89.19320469151168,-42
79,2025-07-26T21:03:28.580746,DEMO_UNIFIED_001,1,number,833.5962119907533,197.8473493568346,855.8189749809544,846.8565145478453,833.3527118097347,0.1788434730912225,-0.10020237590107939,0.0885278129266952,-0.04856675539326234,-9.722090388621464,0.05749229796349753,91.12829114387674,-50
80,2025-07-26T21:03:28.686763,DEMO_UNIFIED_001,1,number,841.829576107584,215.0338046329132,839.4160152952361,833.1289448851601,830.1604286198166,-0.23645601175579878,-0.21598990017695519,0.3978487808132142,-0.053715372398283036,-9.701392826527895,-0.061777311530433754,98.21956138854245,-34
81,2025-07-26T21:03:28.686830,DEMO_UNIFIED_001,1,number,848.9952828514749,203.8390676725834,856.5937344266366,865.5869686748123,866.4783672900779,-0.4406704823812626,0.13134108768088193,0.26629023994575596,0.0028577999347502853,-9.71935812224488,-0.06700495943101542,87.89153998423907,-43
82,2025-07-26T21:03:28.686846,DEMO_UNIFIED_001,1,number,839.2794306295028,204.77460615395427,844.0648881819288,851.0099929558099,846.1313812117405,0.15483097763586917,-0.4079835033191729,-0.33678160637654364,-0.05293285207501866,-9.726240214257976,0.028324414335985676,85.81393714827384,-31
83,2025-07-26T21:03:28.686859,DEMO_UNIFIED_001,1,number,868.5488174008407,216.33980216050367,854.0531187737148,830.6640000765266,848.5047489658019,0.32692532910137984,0.28685363439807954,-0.02652236855049095,-0.031163785458657722,-9.788031140680665,0.09482333507590526,98.31694872835357,-49
84,2025-07-26T21:03:28.686872,DEMO_UNIFIED_001,1,number,860.5725081363821,199.37287101709666,859.8584485439097,833.750011761105,840.5641845657356,0.42736107212803653,0.23066699630929788,-0.43692878715496375,0.06829568730957811,-9.746296039249458,-0.06056192011988291,88.47071945979894,-31
85,2025-07-26T21:03:28.687026,DEMO_UNIFIED_001,1,number,835.6735011253679,185.17205235917748,835.9715071006594,861.4924098913486,838.4970173090362,0.12370364936754663,0.2083609515688285,0.004443672403812937,-0.0022455692954064937,-9.715852641813363,0.0865871327508266,89.38829982577113,-37
86,2025-07-26T21:03:28.687040,DEMO_UNIFIED_001,1,number,865.9452233868926,180.67517359179914,836.38372038096,835.848895398706,830.8925166342891,0.13468761577155708,0.26097557037433194,0.22028826370838317,-0.07242924014590087,-9.820938032951675,-0.0687878167986043,86.09270244407048,-34
87,2025-07-26T21:03:28.687066,DEMO_UNIFIED_001,1,number,868.9174013503182,191.60157238490768,860.9293226122878,841.6807220119993,863.7378955069262,-0.24100194889695425,-0.21429125194571308,0.17143017192826004,0.026354270878731434,-9.702611014204793,0.03899229677109747,85.48338215578556,-35
88,2025-07-26T21:03:28.687080,DEMO_UNIFIED_001,1,number,841.6213778295656,215.97046968865618,855.3466248763358,860.4549353961363,869.4922934187505,0.060851711702087696,0.29563401487104035,0.3760683919187996,-0.05131851202613971,-9.82295599898266,-0.03548685940733967,94.16747633675281,-38
89,2025-07-26T21:03:28.687093,DEMO_UNIFIED_001,1,number,844.216860933855,196.09810230181048,844.6218888833064,847.1688509214308,837.2068169047077,-0.39711987698810014,-0.025471085916204173,-0.20964934452810302,0.06145720478469274,-9.735282873377239,-0.0982463528421078,88.09240263114913,-36
90,2025-07-26T21:03:28.687106,DEMO_UNIFIED_001,1,number,848.8732046032027,193.52660293833736,840.1480547761885,839.674921740117,856.0242400453451,-0.13882696231227665,0.3846542158520896,0.26785146012973615,0.01965676916446417,-9.791231501600441,0.03449854995432017,92.70631978838544,-40
91,2025-07-26T21:03:28.687118,DEMO_UNIFIED_001,1,number,840.4670171560177,188.19672487375175,838.7271864300573,856.7592483957002,837.948928988168,-0.25281522442059,0.4134237524670039,0.003770817796318826,-0.0344694897283777,-9.7354869494848,0.015720628107450035,91.73911657077805,-44
92,2025-07-26T21:03:28.687131,DEMO_UNIFIED_001,1,number,832.1441271072852,213.35593041072948,843.8454458646285,830.3145505120613,865.2600555029151,-0.3735730784247876,-0.19136084701098943,-0.3491966896679477,0.08617645816202141,-9.81799133458409,0.00684558706986127,99.67520981893526,-39
93,2025-07-26T21:03:28.687145,DEMO_UNIFIED_001,1,number,869.4372600815685,193.71233220331848,835.0476978141477,836.8959955808333,863.5135605540603,0.016560539921753548,0.07530781138000542,0.1503227916266212,0.014494336034678382,-9.747291431532464,0.06044390015635595,88.48667927328694,-32
94,2025-07-26T21:03:28.687157,DEMO_UNIFIED_001,1,number,847.9667423075288,217.81715250544443,840.9426647033563,831.1796279960619,866.34091767118,-0.3459930084504348,-0.1210839141028126,-0.4924312548927735,-0.015009048650451648,-9.869137555055332,-0.08202035613971242,98.43305805980529,-33
95,2025-07-26T21:03:28.687170,DEMO_UNIFIED_001,1,number,861.9802578742595,193.4523984251532,867.7519934586688,845.3452830288055,838.7781202823409,0.18157887586307253,-0.404796608636517,0.47438555149525696,0.09224133444879937,-9.884523501811806,0.051566159709480586,94.14107141348273,-32
